tx_id,batch_id,event_id,tx_hash,block_number,tx_time,smart_contract_event,contract_address,wallet_from,wallet_to,gas_fee,verification_status,on_chain_flag
TX-0001919,BATCH-2025-0240,EVT-003509,0x44f1ee4a8b8d3e8be8485673a4cc1f93d24ebf656945f2d2bcf347fc2d8765b5,18757676,2025-04-06T06:08:29+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x96f7df9743d29072a0c994d6cc313f9a09679e89,0x43b64a09732c2f2a78729ce0f7f108649dcf71ad,0.00258,verified,1
TX-0001920,BATCH-2025-0240,EVT-003510,0x7d600c43f6f9cfc7cbdc7c87c4239eec9ce3c19bcbd635f5cd6604c22d458f7d,18757680,2025-04-08T06:42:50+07:00,PackingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x96f7df9743d29072a0c994d6cc313f9a09679e89,0xe77817993b8f23ca38ef0965a73cf2f98e8c4788,0.001558,verified,1
TX-0001921,BATCH-2025-0240,EVT-003511,0x23053874718a8cb28f375177c945dcad8dccd46a6702c4416564ffd782f86060,18757684,2025-04-08T15:23:17+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x96f7df9743d29072a0c994d6cc313f9a09679e89,0x6cc44eb2ed41a0e4ce58ebd34572f2a35818e3fd,0.002382,verified,1
TX-0001922,BATCH-2025-0241,EVT-003515,0x480e5e8462d3ca87188b5c5f92ebcfed766a8bcf4fb3abbed03e2dbf5cd4a75a,18755766,2025-06-06T23:10:22+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x38c5e31cbe98be95d8424f3e8906559ddb9e4089,0xc13e1c76937bde4c48b58518e648d93430f68c2f,0.007845,pending,1
TX-0001923,BATCH-2025-0241,EVT-003515,0x14c035427baf5ee19086a02bb5db5368923780d899db8dae4f6f5096bdb97d37,18753846,2025-06-06T23:18:22+07:00,BatchCreatedRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x813a34db94ff5f362d54872e7086f8083c67a1de,0xa06aa549a1466732fd564cd1093cf26d6a5ffad6,0.006418,verified,1
TX-0001924,BATCH-2025-0241,EVT-003516,0x1553aaf0e8ee4ba95c25d7da91faf3c537111efad362bd04f4bb41be59fd68f6,18753848,2025-06-08T13:00:27+07:00,WeightRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x2c5782fb53eda79f374430c4538f2a6a69cc6f23,0xe1de79e5b96cc1bac99cc3b44e7b80a0d343edef,0.000866,verified,1
TX-0001925,BATCH-2025-0241,EVT-003517,0xc556073df984186d129c9b25e260317cdffeb00f51dab28b4ccec448fafb57a9,18755775,2025-06-08T19:33:42+07:00,CleaningRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x2c5782fb53eda79f374430c4538f2a6a69cc6f23,0xe1de79e5b96cc1bac99cc3b44e7b80a0d343edef,0.004121,pending,1
TX-0001926,BATCH-2025-0241,EVT-003517,0xfd8b7b29bf48aefbd054bbe8787d232875043d33d28a1240d8eef1316b9abc0d,18753852,2025-06-08T20:59:42+07:00,CleaningRecordedRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x1cb033bc15f87f2c937d1f7f1cdc58fe4d13c59d,0xac908c33b63551579bf88267378dfff507735852,0.0042,verified,1
TX-0001927,BATCH-2025-0241,EVT-003518,0xb8ff5b2ceabd553f6b50a35e8ce3544334576a070a59c856feab699cb5253249,18751927,2025-06-09T11:33:31+07:00,DryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x2c5782fb53eda79f374430c4538f2a6a69cc6f23,0x8af04104fbae5b70fe2138ccbc93b9a121defc5a,0.004584,verified,1
TX-0001928,BATCH-2025-0241,EVT-003520,0xbc30a82c193436ae09c21949cbeafe361eb724ab6aa821ad6c0b345148606671,18757712,2025-06-13T06:09:51+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x2c5782fb53eda79f374430c4538f2a6a69cc6f23,0xd2c1e85b8d22ad728ae27c2615bdcb33b481d520,0.000901,pending,1
TX-0001929,BATCH-2025-0241,EVT-003520,0xd7e9c81cf71343027d0c78527e31a052818c20e20be1f1f7fdb2435dea11999f,18759645,2025-06-13T07:02:51+07:00,MillingCompletedRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x1cb033bc15f87f2c937d1f7f1cdc58fe4d13c59d,0xd0f5160e95d7a16ad07a6bf6bc1138e7c22ed4bb,0.003134,verified,1
TX-0001930,BATCH-2025-0241,EVT-003521,0xd905f99fb4d91dc0217400a7d6fe02b1daa952caae3659adcb5d2da8efe3565e,18751930,2025-06-14T06:23:45+07:00,GradingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x2c5782fb53eda79f374430c4538f2a6a69cc6f23,0x03d9c934fe4d8ad99e505881e1f98cd73799366b,0.004659,verified,1
TX-0001931,BATCH-2025-0241,EVT-003523,0x35f3beeff8104c10c6a1e8222ad5db0dc65fdff29a90715586222dbae4a9cc1e,18755793,2025-06-16T07:45:07+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x2c5782fb53eda79f374430c4538f2a6a69cc6f23,0x7dd16409dcf043e06a49a0eae1885d16ac970b6b,0.002475,verified,1
TX-0001932,BATCH-2025-0241,EVT-003525,0x3f46631a0b401ca09e0c1c488d3f5c521b6c5d08ff5ad1d07e9df17d5a2e2006,18757728,2025-06-18T08:05:12+07:00,OwnershipTransferred,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x107a34213b47eced68ce03e1dcae4059284e0bf2,0x6973a93efd15a7c593bb1b513c6ef8da074a76b0,0.001553,verified,1
TX-0001933,BATCH-2025-0242,EVT-003528,0xfeafa6c8fceec3ca6bc8f22b95ad370bc7407428b468196b49eb7d340cf99ebe,18751933,2025-05-27T16:28:59+07:00,WeightRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x70d9adef7bbaecc8b8fd482798d46a2fbdd04b39,0x40c89bb0988508ced18ccd78dba2fa8f9ab8f355,0.002354,verified,1
TX-0001934,BATCH-2025-0242,EVT-003529,0x8e677dfc284e5e8a5702b592a0135a377bb0bb6f22804299bf214ce9fa398615,18757736,2025-05-28T06:13:58+07:00,DryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x70d9adef7bbaecc8b8fd482798d46a2fbdd04b39,0xa1d9190cab80ac4f743f0a8f935dac0571919c5a,0.004359,verified,1
TX-0001935,BATCH-2025-0242,EVT-003530,0x0d6727d2f51bfa2a45ec1467858687748f965d0be994f96923fee82cdfef2dba,18755805,2025-05-29T06:20:30+07:00,InspectionRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x70d9adef7bbaecc8b8fd482798d46a2fbdd04b39,0x5e572250687b44793fa3c01410ecdc65c2ba1afd,0.004417,verified,1
TX-0001936,BATCH-2025-0242,EVT-003532,0xf2b8e7aea53c4c1aaadd1f888265829b3371c034aa2b0bbe43ecf008755544d4,18757744,2025-05-31T16:41:59+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x70d9adef7bbaecc8b8fd482798d46a2fbdd04b39,0x7ea2b5840efbbf0713b79e217af553db798de839,0.004767,pending,1
TX-0001937,BATCH-2025-0242,EVT-003532,0x01c98feaef738fce46a155592ea995b0454fb716acde2f0f5922a2169cd6db43,18755811,2025-05-31T17:48:59+07:00,MillingCompletedRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xadd7e2e1cc237f0e7e40e3cb38d67cf90059382e,0x93db94737f95290ab940b518e8227cbecd211bbb,0.004428,verified,1
TX-0001938,BATCH-2025-0242,EVT-003534,0x2ecc3776656e209dd6431ad218fa5b311a0192d767b4650b85b454d91dbe7d04,18757752,2025-06-03T19:27:59+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x70d9adef7bbaecc8b8fd482798d46a2fbdd04b39,0x4c605d9ad24149b7bdf6667570cc1aa29d1a79f5,0.002417,verified,1
TX-0001939,BATCH-2025-0242,EVT-003537,0x5a320516dcf2e6cf01927d60da3417e65a53a979ad991edaaeccad9ac4f8aaa8,18757756,2025-06-07T07:40:48+07:00,RetailReceived,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x546548ed91435443aef2a111d00a96b43dd46572,0x98cc86a4e3212ba4bbfbbe3244bb3e30159a93a4,0.002192,pending,1
TX-0001940,BATCH-2025-0242,EVT-003537,0xf4532ebf5c22354121e9db0890dd4069ac2ea6adc1f054369844caf512628121,18761640,2025-06-07T08:18:48+07:00,RetailReceivedRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x421ea4143fd1e40d6f832e02d102a2e7e6c1f111,0xbb33d661dc5d0d0c3e542af7bc5d7d627083911d,0.00109,verified,1
TX-0001941,BATCH-2025-0243,EVT-003540,0x0b3216c97bf2c1f5a987c2bd81f8ebf248cb58c09f0e713420b920bcca324fc0,18751941,2025-03-13T17:05:37+07:00,CleaningRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xdf1172b5d577bbeff66240b5692bfe3b0adc62c6,0xe1de79e5b96cc1bac99cc3b44e7b80a0d343edef,0.001275,verified,1
TX-0001942,BATCH-2025-0243,EVT-003541,0x5d1728af624d3ff74f6e480c27174829a3da3f3a88c583c338e13bf8fcf13838,18757768,2025-03-14T08:52:49+07:00,DryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xdf1172b5d577bbeff66240b5692bfe3b0adc62c6,0x4bf9c371bf9ec20c3ddc1ad417529d5726b12f47,0.002274,verified,1
TX-0001943,BATCH-2025-0243,EVT-003545,0x9eac2a42eeff261050ec45f86d0345bfb4031c331bd6c116ce148ededd04f294,18753886,2025-03-21T06:40:57+07:00,ReprocessingRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xdf1172b5d577bbeff66240b5692bfe3b0adc62c6,0xe1de79e5b96cc1bac99cc3b44e7b80a0d343edef,0.000731,verified,1
TX-0001944,BATCH-2025-0243,EVT-003546,0xf6c9badf1543e956aa11b76ad91d8d43b17289e466cd51c5eed9ab3949fcc4d4,18755832,2025-03-22T06:39:20+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xdf1172b5d577bbeff66240b5692bfe3b0adc62c6,0xd2c1e85b8d22ad728ae27c2615bdcb33b481d520,0.003973,verified,1
TX-0001945,BATCH-2025-0243,EVT-003547,0xedb33f570e2ee3955856b5994ce7f09e459cb554cff5ce8240da3fcfe7b103b3,18757780,2025-03-22T19:56:18+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xdf1172b5d577bbeff66240b5692bfe3b0adc62c6,0x6cc44eb2ed41a0e4ce58ebd34572f2a35818e3fd,0.000744,verified,1
TX-0001946,BATCH-2025-0243,EVT-003549,0x18511fb62302b89d1bb17314f45ae7d999895964c63766a4a67b5dd66ba50598,18757784,2025-03-24T06:45:00+07:00,OwnershipTransferred,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xb42d49cc17c7506ddcc87823d4ebd9050f1bc7c1,0x6973a93efd15a7c593bb1b513c6ef8da074a76b0,0.003574,verified,1
TX-0001947,BATCH-2025-0244,EVT-003551,0x552c97ab7919f67eb62d5090c0ec825b6ad2f9b129628506ab24fa5d9f74185c,18757788,2025-04-29T17:41:34+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xa0dddbf336e5a148128a2613668b3aa52b4a0139,0xf0f7995cf4e496629477ec77299f80892bc44731,0.003311,verified,1
TX-0001948,BATCH-2025-0244,EVT-003552,0xb896f3e82dd091a9b4d277a6ac03d2156e3d0a41ae2857ec2e92d8034537b10f,18751948,2025-05-01T06:09:28+07:00,WeightRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xe1b5671c21bdd7c24f3d9a13f32a81858a4e563f,0xb7bebf718b9970dfb901f41305f139f9719cb016,0.000723,pending,1
TX-0001949,BATCH-2025-0244,EVT-003553,0xc8c45f5ca8107985e942040be97494ea878c72f1e7c1466fe22f81195ebbcb8b,18753898,2025-05-01T16:09:20+07:00,DryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xe1b5671c21bdd7c24f3d9a13f32a81858a4e563f,0xb77d47b8d20b2baf1337260dfd16062a2f344384,0.000454,verified,1
TX-0001950,BATCH-2025-0244,EVT-003556,0xc3c81f96afa40245c9a9da643d5c4161c942fcc15cef4c8748c131166f616339,18751950,2025-05-04T19:43:09+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xe1b5671c21bdd7c24f3d9a13f32a81858a4e563f,0x7dd16409dcf043e06a49a0eae1885d16ac970b6b,0.001487,verified,1
TX-0001951,BATCH-2025-0244,EVT-003559,0x2717de9cd937188dd15e6674fbb03826f998b64ead8c6b7b80d178e8c7ed720b,18755853,2025-05-07T22:36:49+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xe1b5671c21bdd7c24f3d9a13f32a81858a4e563f,0x11e0997cd310ae7a79c56d7d0bf99c772d0b2303,0.003662,verified,1
TX-0001952,BATCH-2025-0244,EVT-003561,0xa972673d20623f49379ef742c7036eee0028af25387e968d81536955f14ba284,18751952,2025-05-10T11:05:05+07:00,OwnershipTransferred,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xb42d49cc17c7506ddcc87823d4ebd9050f1bc7c1,0x73d6a903677f372423d0775cb2fc1a8e36e9d568,0.002259,failed,0
TX-0001953,BATCH-2025-0245,EVT-003564,0x32c974542d03a15320f7b7f35aa91dd2c5df81d4d65f78962648237f927bf04b,18753906,2025-03-06T06:21:08+07:00,CleaningRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x1ff4881725ba05016d62b469185ebbd71a2f5e4d,0x40c89bb0988508ced18ccd78dba2fa8f9ab8f355,0.003956,verified,1
TX-0001954,BATCH-2025-0245,EVT-003566,0x6aeb4b22c40fcb5776ee86fe87d8594dc86f4fc464bbb5f8429dc1ea6ded1aa8,18757816,2025-03-08T06:26:24+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x1ff4881725ba05016d62b469185ebbd71a2f5e4d,0x6c64fb0cf738c2cbb84e0601955c5f403592bced,0.002546,verified,1
TX-0001955,BATCH-2025-0245,EVT-003567,0x4216ebb6f612db529abeaf47d03759e8729e56903a8d791096fac1845dda0a0a,18755865,2025-03-12T11:12:59+07:00,RedryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x1ff4881725ba05016d62b469185ebbd71a2f5e4d,0x8af04104fbae5b70fe2138ccbc93b9a121defc5a,0.001317,pending,1
TX-0001956,BATCH-2025-0245,EVT-003568,0x9e18a933c3dc69732e6a0e7db924ba5c0d2f67e15667ff935d759746ec217b66,18755868,2025-03-13T10:56:40+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x1ff4881725ba05016d62b469185ebbd71a2f5e4d,0x2b0362fcba24d32dd6a9c816a9ce1e0996da85ba,0.003042,verified,1
TX-0001957,BATCH-2025-0245,EVT-003571,0xf745c1f530052a8599041fc78667c6ed7f47476e693d7f2c6d8a735aff596874,18757828,2025-03-18T06:37:16+07:00,ReprocessingRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x1ff4881725ba05016d62b469185ebbd71a2f5e4d,0x40c89bb0988508ced18ccd78dba2fa8f9ab8f355,0.002181,verified,1
TX-0001958,BATCH-2025-0245,EVT-003573,0x2da129ff10fa84e0c8ae4764aecb8611c15ff63a280362a9f57d0b10b248681c,18753916,2025-03-21T06:28:04+07:00,PackingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x1ff4881725ba05016d62b469185ebbd71a2f5e4d,0x40c89bb0988508ced18ccd78dba2fa8f9ab8f355,0.002533,verified,1
TX-0001959,BATCH-2025-0245,EVT-003574,0x63f17cf64bab11292afb793f73bb0e2f7cbad25356a47cebe950fecd98119264,18751959,2025-03-21T17:33:00+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x1ff4881725ba05016d62b469185ebbd71a2f5e4d,0x7dd16409dcf043e06a49a0eae1885d16ac970b6b,0.004543,verified,1
TX-0001960,BATCH-2025-0245,EVT-003575,0xfe42dfc3039ea3121f99270da5328d29abff6eeaa80c981c23986a2eb8e26a0b,18751960,2025-03-23T13:25:14+07:00,LogisticsLoaded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x845f995166830be64e3f434f05a9498b90f7c028,0x982412da79c04a7d10fd391d5e116677a140ea9a,0.000561,verified,1
TX-0001961,BATCH-2025-0245,EVT-003576,0x4b032fabdda3769654a36454f13aa2de0d67b0efca652cb24d841862cb498427,18753922,2025-03-25T00:08:14+07:00,OwnershipTransferred,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x29b3c96d1eb661ce71c6bd788eccf7462fd45ade,0x638d25b66752c9c5b633ddfd9cd22f800dc91244,0.003542,verified,1
TX-0001962,BATCH-2025-0246,EVT-003578,0x68a6accbb992c4af9b83a25d51db036be6f0bafa211f110aaf82d0df6e6e1eaa,18751962,2025-01-27T17:28:04+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x9b8b5b829f876467cc66bdefef9e71aa20be68d8,0x859ca02a397218194308dd8931909ff7be98bf20,0.00156,verified,1
TX-0001963,BATCH-2025-0246,EVT-003580,0xc188b67c91c7be20d8dfc92040d5069d7969b07aed6b771eca1be536739e51d7,18757852,2025-01-28T17:00:20+07:00,DryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x03e911d733142231113bfb80b00a09826c505c8b,0xa1d9190cab80ac4f743f0a8f935dac0571919c5a,0.004615,verified,1
TX-0001964,BATCH-2025-0246,EVT-003581,0x500e5d3f9a19364d22935024afc465309ccf30ab69a5b618a393d32a2252621b,18751964,2025-01-29T16:19:28+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x03e911d733142231113bfb80b00a09826c505c8b,0xc76fad37513081ba512e6bcea02a119968c62597,0.002518,verified,1
TX-0001965,BATCH-2025-0246,EVT-003584,0x32f4ea55c0d2e033b7e6f98006107f6ad6820ab447cdf26f400e0d4df71c22fa,18755895,2025-02-03T11:00:56+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x03e911d733142231113bfb80b00a09826c505c8b,0x71139abe5f2fd8c88aecace5647c49b84167ebe5,0.000616,pending,1
TX-0001966,BATCH-2025-0246,EVT-003584,0x06b90b1effe7b9e9c079b409969c8d9a2c5b53caf412eda4e80d35c51e4f734c,18753932,2025-02-03T11:28:56+07:00,MillingCompletedRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xceb8f2ccaf091ed54760ed3ff5feb6c44cd703ea,0xa201b730ddf5572dfd15676871215c550f929835,0.004381,verified,1
TX-0001967,BATCH-2025-0246,EVT-003585,0x05003856fee5880aac647f0ab4c7041e2e7872b4ce050cc5b4a6bb50e7c1f7db,18757868,2025-02-05T01:26:06+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x03e911d733142231113bfb80b00a09826c505c8b,0x6cc44eb2ed41a0e4ce58ebd34572f2a35818e3fd,0.002206,verified,1
TX-0001968,BATCH-2025-0246,EVT-003586,0xf87821e3059cc69af02a4a0b26e478f2cafa2290d3baf7852a7d4a9871b41802,18751968,2025-02-06T06:23:19+07:00,LogisticsLoaded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x05346c5f477ccbdb2fddd227bf4ae9667a45bd82,0x982412da79c04a7d10fd391d5e116677a140ea9a,0.004642,verified,1
TX-0001969,BATCH-2025-0246,EVT-003587,0xb80e70eaa3e62c3ff7912af2ee3e5b1703eb0e08a61e9cfe3a1438fb01f59748,18757876,2025-02-07T12:46:54+07:00,OwnershipTransferred,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x29b3c96d1eb661ce71c6bd788eccf7462fd45ade,0x77b9dd4b1ba2f472cbdf880c78f60d00dbfc21dc,0.004123,verified,1
TX-0001970,BATCH-2025-0246,EVT-003588,0xd2ae740b1953e9ac648b3c1bb5d88683215cef5a759767f244ad687f209f9030,18757880,2025-02-08T10:54:17+07:00,RetailReceived,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x0cc67452eac86d3123a4f52b11417a0ddf816125,0x59f33f12df26f30a338d353a652dc7a6a4505b6a,0.000786,verified,1
TX-0001971,BATCH-2025-0247,EVT-003589,0x208216f0f8ae8147460b3fca2edf5ff199382fd3b8cf0410d90d200b9b940dfe,18757884,2025-05-03T22:58:20+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xf05c06339c2d08fca18a97e2564226ed65c331a7,0xbceadf9dcf8d3348feae898bda1eebc0f65cf1b8,0.006714,pending,1
TX-0001972,BATCH-2025-0247,EVT-003589,0x9cc965e56c49927654a5cb9326d29e0b45b1baddc189c970887808bd8dc4b5bf,18757888,2025-05-04T00:08:20+07:00,BatchCreatedRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xc66662b10806f264511212b9440bdeea13eefbff,0x7f4dfd322be89fef9e415c15306c1a8b3d624151,0.005926,verified,1
TX-0001973,BATCH-2025-0247,EVT-003590,0x283a522ccb2a7788b33d965a489e0ff36c19b583cc9542a1593f5806e21b3ae8,18757892,2025-05-05T15:01:43+07:00,WeightRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x74e480604a1359186b815b1392e8249af6085c47,0xe1de79e5b96cc1bac99cc3b44e7b80a0d343edef,0.003199,verified,1
TX-0001974,BATCH-2025-0247,EVT-003592,0x333271a43f2464ae6b75b8c60b7f029fa4a1a3397175001246b91c11a50062ab,18757896,2025-05-06T16:15:57+07:00,DryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x74e480604a1359186b815b1392e8249af6085c47,0x4bf9c371bf9ec20c3ddc1ad417529d5726b12f47,0.004546,verified,1
TX-0001975,BATCH-2025-0247,EVT-003593,0xd60445b0bd6d47bcb991a370a61e6d7b8051ff88c52f259de7e3393310716365,18751975,2025-05-08T16:19:18+07:00,RedryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x74e480604a1359186b815b1392e8249af6085c47,0x4bf9c371bf9ec20c3ddc1ad417529d5726b12f47,0.000462,verified,1
TX-0001976,BATCH-2025-0247,EVT-003596,0x64e155c5cf5600519167f9202c27abf3f285779c6a227a90d29a860e95084fa3,18755928,2025-05-15T06:25:19+07:00,ReprocessingRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x74e480604a1359186b815b1392e8249af6085c47,0xe1de79e5b96cc1bac99cc3b44e7b80a0d343edef,0.000496,verified,1
TX-0001977,BATCH-2025-0247,EVT-003598,0x8645e5a54f5ef485d86cc439bd803f48425bd4034e0e5a5cf5189a90f2cb20d5,18751977,2025-05-19T06:19:17+07:00,GradingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x74e480604a1359186b815b1392e8249af6085c47,0x95ccc08f4139715b39ffc7d0b1eea8027948187e,0.000575,verified,1
TX-0001978,BATCH-2025-0247,EVT-003600,0xc66ce3b34b83cd0093e4015a06d8587310f082a7562dd4c10f18d58debe3b768,18753956,2025-05-20T17:27:02+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x74e480604a1359186b815b1392e8249af6085c47,0x7dd16409dcf043e06a49a0eae1885d16ac970b6b,0.001523,verified,1
TX-0001979,BATCH-2025-0247,EVT-003601,0x8133b56a16a5a4f8f57e18341398a148bbc112e3437390d6a5b4231e242e8769,18755937,2025-05-21T06:19:34+07:00,LogisticsLoaded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xbd2026ab0042942b2e36bb5514c18c08415474dc,0x0abbd3408921fcc67d891e91f96ca32904fdbc77,0.00323,verified,1
TX-0001980,BATCH-2025-0247,EVT-003602,0x856faa727b3773a8c8369496afcfe8b88a4583fdc6ff0917484a0a629524d47e,18753960,2025-05-22T12:06:49+07:00,OwnershipTransferred,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xa1f5c168921deaf093b44fedc90065a983a65d87,0x6973a93efd15a7c593bb1b513c6ef8da074a76b0,0.002845,verified,1
TX-0001981,BATCH-2025-0247,EVT-003603,0x3157fe837b2ca696c387454e35cf66ddf5093e329f1c45b607a6c65362531dba,18753962,2025-05-23T13:24:22+07:00,RetailReceived,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xa3eb7f74568af488944b7b83407657a5c30cf32a,0x68bfd042d18871790c97f9cfb44b5a80e7add3a3,0.000946,verified,1
TX-0001982,BATCH-2025-0248,EVT-003605,0x05be9d3887ae1d3902763dac0b0ad7c7aa69fc6e5305267f47b18ba1d83b5bda,18753964,2025-02-26T06:21:18+07:00,WeightRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xa47fbe1ab66aceb6bb89f425ed0011b6c555af82,0xb7bebf718b9970dfb901f41305f139f9719cb016,0.002707,verified,1
TX-0001983,BATCH-2025-0248,EVT-003607,0x2a81f0d105363618b7fb102cf60121249bd3eda26598f92a62dcf3cbc19e1de7,18757932,2025-02-28T18:03:55+07:00,DryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xa47fbe1ab66aceb6bb89f425ed0011b6c555af82,0xd69e051438902cbb76a8ef84743249bfc533f60e,0.004437,verified,1
TX-0001984,BATCH-2025-0248,EVT-003609,0xf3048905b2c6627e6c7b1ffc6be5058f91ccc44db3795c70039ab1e3f3fa5343,18753968,2025-03-03T10:35:44+07:00,InspectionRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xa47fbe1ab66aceb6bb89f425ed0011b6c555af82,0x9d96c39daf15b4a91ece83ac018e0c8e4cc4540a,0.001736,verified,1
TX-0001985,BATCH-2025-0248,EVT-003612,0xab4eb13908074516859aa5db068052f443c4b5836d7d4049f35632e883c8d47b,18755955,2025-03-08T20:50:28+07:00,GradingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xa47fbe1ab66aceb6bb89f425ed0011b6c555af82,0xeceea8669633b14dd1d0a92a1b75873335ec04b1,0.004056,verified,1
TX-0001986,BATCH-2025-0248,EVT-003614,0xfceb2023e369d7ebfe83dbd5f28ec867ea0304b52ab8b9d8bb7457e411eaaa92,18755958,2025-03-09T23:32:07+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xa47fbe1ab66aceb6bb89f425ed0011b6c555af82,0x4c605d9ad24149b7bdf6667570cc1aa29d1a79f5,0.002509,verified,1
TX-0001987,BATCH-2025-0248,EVT-003616,0x5bccf00f4c0293666850e3c9345f354143950934761e1de70bc431415f598ff6,18757948,2025-03-12T05:13:46+07:00,OwnershipTransferred,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xdaf223b146d65b858c617891c403199bd5f8dbec,0x406cebfbfb3ce461935557b0c79333a37139a035,0.002982,verified,1
