edge_id,source_node_id,target_node_id,relation_type,timestamp,event_id,batch_id,event_type,process_stage,actor_id,facility_id,machine_id,duration_min,input_weight_kg,output_weight_kg,loss_weight_kg,process_status,delay_flag,anomaly_flag,route_variant,time_since_prev_min,capacity_utilization,reroute_flag,rework_flag,estimated_moisture,estimated_humidity_pressure,estimated_temp_stress,condition_score
EDGE-003605,BATCH-2025-0248,FAC-NTB-001,arrives_at,2025-02-26T06:17:00+07:00,EVT-003605,BATCH-2025-0248,weighing,weighing,FAR-NTB-022,FAC-NTB-001,UNASSIGNED_MACHINE,43,2634.2,2633.25,0.95,success,1,0,clean_first,1500.0,0.102,0,0,24.44,0.0,0.0,0.0
EDGE-003606,BATCH-2025-0248,FAC-NTB-001,cleaned_at,2025-02-28T13:07:59+07:00,EVT-003606,BATCH-2025-0248,cleaning,cleaning,FAC-NTB-001,FAC-NTB-001,UNASSIGNED_MACHINE,99,2633.25,2560.14,73.11,delayed,1,0,clean_first,3247.99,0.102,0,0,24.346,0.0,0.0,0.0
EDGE-003607,BATCH-2025-0248,MCH-DRY-X012,processed_by,2025-02-28T18:00:54+07:00,EVT-003607,BATCH-2025-0248,drying,drying,FAC-NTB-001,FAC-NTB-001,MCH-DRY-X012,644,2560.14,2384.77,175.37,success,0,0,clean_first,193.92,0.051,0,0,15.53,0.0,0.658,0.0
EDGE-003608,BATCH-2025-0248,WRH-NTB-001,stored_at,2025-03-01T13:05:59+07:00,EVT-003608,BATCH-2025-0248,storage,storage,WRH-NTB-001,WRH-NTB-001,UNASSIGNED_MACHINE,2461,2384.77,2358.89,25.88,success,0,0,clean_first,501.07,0.093,0,0,15.743,0.41,0.658,0.042
EDGE-003609,BATCH-2025-0248,LAB-X012,quality_checked_by,2025-03-03T10:33:32+07:00,EVT-003609,BATCH-2025-0248,inspection,quality_check,LAB-X012,LAB-X012,UNASSIGNED_MACHINE,65,2358.89,2358.89,0.0,warning,0,0,clean_first,266.55,0.108,0,0,15.963,0.41,0.658,0.427
EDGE-003610,BATCH-2025-0248,FAC-NTB-001,reprocessed_at,2025-03-04T18:53:55+07:00,EVT-003610,BATCH-2025-0248,reprocessing,reprocessing,FAC-NTB-001,FAC-NTB-001,UNASSIGNED_MACHINE,297,2358.89,2292.28,66.61,success,1,0,clean_first,1875.4,0.102,0,1,15.554,0.41,0.658,0.63
EDGE-003611,BATCH-2025-0248,MCH-MIL-001,milled_by,2025-03-06T06:32:49+07:00,EVT-003611,BATCH-2025-0248,milling,milling,FAC-NTB-001,FAC-NTB-001,MCH-MIL-001,492,2292.28,1337.8,954.48,warning,1,1,clean_first,1650.89,0.197,1,0,15.554,0.41,2.09,0.477
EDGE-003612,BATCH-2025-0248,MCH-GRD-X011,finished_by,2025-03-08T20:46:09+07:00,EVT-003612,BATCH-2025-0248,grading,finishing,FAC-NTB-001,FAC-NTB-001,MCH-GRD-X011,148,1337.8,1301.73,36.07,success,1,1,clean_first,3241.33,0.109,0,0,15.554,0.41,2.09,0.367
EDGE-003613,BATCH-2025-0248,FAC-NTB-001,packed_at,2025-03-09T07:39:16+07:00,EVT-003613,BATCH-2025-0248,packing,packing,FAC-NTB-001,FAC-NTB-001,UNASSIGNED_MACHINE,241,1301.73,1300.15,1.57,success,0,0,clean_first,505.12,0.102,0,0,15.554,0.41,2.09,0.129
EDGE-003614,BATCH-2025-0248,VAL-002,verified_by,2025-03-09T23:27:23+07:00,EVT-003614,BATCH-2025-0248,blockchain_anchor,traceability,VAL-002,VAL-002,UNASSIGNED_MACHINE,6,1300.15,1300.15,0.0,warning,0,0,clean_first,707.12,0.05,0,0,15.554,0.41,2.09,0.418
EDGE-003615,WRH-NTB-001,TRK-X005,loaded_to,2025-03-11T06:19:24+07:00,EVT-003615,BATCH-2025-0248,loading,logistics,WRH-NTB-001,WRH-NTB-001,TRK-X005,198,1300.15,1299.52,0.64,success,1,0,clean_first,1545.01,0.04,0,0,15.554,0.41,2.09,0.618
EDGE-003616,TRK-X005,DST-X003,delivered_to,2025-03-12T05:11:26+07:00,EVT-003616,BATCH-2025-0248,distribution,distribution,DST-X003,DST-X003,TRK-X005,991,1299.52,1299.14,0.38,success,0,1,clean_first,1174.03,0.02,0,0,15.554,0.41,2.09,0.607
EDGE-003617,FAR-NTB-021,BATCH-2025-0249,produces,2025-02-02T17:46:00+07:00,EVT-003617,BATCH-2025-0249,harvest,harvest,FAR-NTB-021,UNASSIGNED_FACILITY,UNASSIGNED_MACHINE,229,0.0,6168.4,0.0,success,0,0,standard,0.0,0.0,0,0,25.66,0.336,0.0,0.336
EDGE-003618,BATCH-2025-0249,FAC-NTB-001,arrives_at,2025-02-05T06:01:00+07:00,EVT-003618,BATCH-2025-0249,weighing,weighing,FAR-NTB-021,FAC-NTB-001,UNASSIGNED_MACHINE,49,6168.4,6174.01,0.0,success,1,0,standard,2940.0,0.309,0,0,25.66,0.336,0.0,0.336
EDGE-003619,BATCH-2025-0249,FAC-NTB-001,cleaned_at,2025-02-05T15:38:15+07:00,EVT-003619,BATCH-2025-0249,cleaning,cleaning,FAC-NTB-001,FAC-NTB-001,UNASSIGNED_MACHINE,44,6174.01,6050.23,123.78,warning,0,0,standard,528.26,0.309,0,0,25.659,0.336,0.0,0.118
EDGE-003620,BATCH-2025-0249,MCH-DRY-X012,processed_by,2025-02-06T06:21:52+07:00,EVT-003620,BATCH-2025-0249,drying,drying,FAC-NTB-001,FAC-NTB-001,MCH-DRY-X012,515,6050.23,5561.03,489.2,warning,0,0,standard,565.62,0.153,0,0,16.02,0.279,0.9,0.389
EDGE-003621,BATCH-2025-0249,MCH-DRY-X012,reprocessed_by,2025-02-09T14:03:05+07:00,EVT-003621,BATCH-2025-0249,re_drying,drying,FAC-NTB-001,FAC-NTB-001,MCH-DRY-X012,248,5561.03,5453.59,107.44,delayed,1,0,standard,4266.23,0.302,0,1,13.837,0.174,1.599,0.68
EDGE-003622,BATCH-2025-0249,VAL-003,verified_by,2025-02-10T07:41:38+07:00,EVT-003622,BATCH-2025-0249,blockchain_anchor,traceability,VAL-003,VAL-003,UNASSIGNED_MACHINE,6,5453.59,5453.59,0.0,success,0,1,standard,810.54,0.194,0,0,13.837,0.174,1.599,0.047
EDGE-003623,BATCH-2025-0249,WRH-X012,stored_at,2025-02-10T21:04:16+07:00,EVT-003623,BATCH-2025-0249,storage,storage,WRH-X012,WRH-X012,UNASSIGNED_MACHINE,4074,5453.59,5384.14,69.45,success,0,0,standard,796.64,0.041,0,0,14.248,0.584,1.599,0.193
EDGE-003624,BATCH-2025-0249,LAB-X011,quality_checked_by,2025-02-14T08:35:59+07:00,EVT-003624,BATCH-2025-0249,quality_check,quality_check,LAB-X011,LAB-X011,UNASSIGNED_MACHINE,60,5384.14,5384.14,0.0,success,0,0,standard,937.71,0.147,0,0,14.248,0.584,1.599,0.982
EDGE-003625,BATCH-2025-0249,LAB-X011,quality_checked_by,2025-02-15T06:38:29+07:00,EVT-003625,BATCH-2025-0249,quality_check,quality_check,LAB-X011,LAB-X011,UNASSIGNED_MACHINE,60,5384.14,5384.14,0.0,success,0,1,standard,1140.5,0.239,0,0,14.248,0.584,1.599,0.712
EDGE-003626,BATCH-2025-0249,MCH-MIL-X012,milled_by,2025-02-17T06:23:28+07:00,EVT-003626,BATCH-2025-0249,milling,milling,FAC-NTB-001,FAC-NTB-001,MCH-MIL-X012,350,5384.14,3494.69,1889.45,warning,1,1,standard,2416.97,0.292,0,0,14.248,0.584,2.996,0.344
EDGE-003627,BATCH-2025-0249,MCH-GRD-X012,finished_by,2025-02-18T06:14:05+07:00,EVT-003627,BATCH-2025-0249,grading,finishing,FAC-NTB-001,FAC-NTB-001,MCH-GRD-X012,125,3494.69,3471.26,23.43,success,0,0,standard,868.63,0.249,0,0,14.248,0.584,2.996,0.554
EDGE-003628,BATCH-2025-0249,FAC-NTB-001,packed_at,2025-02-19T18:28:15+07:00,EVT-003628,BATCH-2025-0249,packing,packing,FAC-NTB-001,FAC-NTB-001,UNASSIGNED_MACHINE,136,3471.26,3438.88,32.37,success,1,0,standard,2049.16,0.309,0,0,14.248,0.584,2.996,0.233
EDGE-003629,BATCH-2025-0249,VAL-002,verified_by,2025-02-20T14:23:06+07:00,EVT-003629,BATCH-2025-0249,blockchain_anchor,traceability,VAL-002,VAL-002,UNASSIGNED_MACHINE,6,3438.88,3438.88,0.0,warning,0,0,standard,1058.84,0.152,0,0,14.248,0.584,2.996,0.653
EDGE-003630,WRH-X012,TRK-JTM-001,loaded_to,2025-02-21T17:44:52+07:00,EVT-003630,BATCH-2025-0249,loading,logistics,WRH-X012,WRH-X012,TRK-JTM-001,103,3438.88,3436.45,2.43,success,1,0,standard,1635.78,0.121,0,0,14.248,0.584,2.996,0.534
EDGE-003631,TRK-JTM-001,DST-MTR-001,delivered_to,2025-02-24T00:32:07+07:00,EVT-003631,BATCH-2025-0249,distribution,distribution,DST-MTR-001,DST-MTR-001,TRK-JTM-001,603,3436.45,3424.83,11.63,success,1,1,standard,3184.25,0.049,0,0,14.248,0.584,2.996,0.518
EDGE-003632,DST-MTR-001,RTL-X003,supplied_to,2025-02-25T10:42:44+07:00,EVT-003632,BATCH-2025-0249,retail_delivery,retail,RTL-X003,RTL-X003,UNASSIGNED_MACHINE,310,3424.83,3418.96,5.87,delayed,1,0,standard,1447.61,0.764,0,0,14.248,0.584,2.996,0.694
EDGE-003633,FAR-JBR-003,BATCH-2025-0250,produces,2025-06-26T17:39:00+07:00,EVT-003633,BATCH-2025-0250,harvest,harvest,FAR-JBR-003,UNASSIGNED_FACILITY,UNASSIGNED_MACHINE,140,0.0,2720.3,0.0,success,0,0,qc_before_storage,0.0,0.0,0,0,25.24,0.41,0.0,0.41
EDGE-003634,BATCH-2025-0250,FAC-JBR-001,arrives_at,2025-06-28T08:59:00+07:00,EVT-003634,BATCH-2025-0250,weighing,weighing,FAR-JBR-003,FAC-JBR-001,UNASSIGNED_MACHINE,26,2720.3,2717.72,2.58,success,1,0,qc_before_storage,2220.0,0.147,0,0,25.24,0.41,0.0,0.41
EDGE-003635,BATCH-2025-0250,MCH-DRY-X001,processed_by,2025-06-28T14:47:33+07:00,EVT-003635,BATCH-2025-0250,drying,drying,FAC-JBR-001,FAC-JBR-001,MCH-DRY-X001,762,2717.72,2560.41,157.31,success,0,1,qc_before_storage,322.56,0.125,0,0,17.045,0.123,1.026,0.429
EDGE-003636,BATCH-2025-0250,LAB-X001,quality_checked_by,2025-07-01T09:03:27+07:00,EVT-003636,BATCH-2025-0250,quality_check,quality_check,LAB-X001,LAB-X001,UNASSIGNED_MACHINE,68,2560.41,2560.41,0.0,success,1,0,qc_before_storage,3213.89,0.061,0,1,17.045,0.123,1.026,0.581
EDGE-003637,BATCH-2025-0250,MCH-DRY-X001,reprocessed_by,2025-07-03T06:12:13+07:00,EVT-003637,BATCH-2025-0250,re_drying,drying,FAC-JBR-001,FAC-JBR-001,MCH-DRY-X001,379,2560.41,2511.19,49.22,success,1,0,qc_before_storage,2584.78,0.269,0,1,14.595,0.0,2.218,0.749
EDGE-003638,BATCH-2025-0250,LAB-X002,quality_checked_by,2025-07-04T15:59:03+07:00,EVT-003638,BATCH-2025-0250,inspection,quality_check,LAB-X002,LAB-X002,UNASSIGNED_MACHINE,84,2511.19,2511.19,0.0,success,1,0,qc_before_storage,1647.82,0.074,0,0,14.595,0.0,2.218,0.059
EDGE-003639,BATCH-2025-0250,WRH-X002,stored_at,2025-07-05T20:52:41+07:00,EVT-003639,BATCH-2025-0250,storage,storage,WRH-X002,WRH-X002,UNASSIGNED_MACHINE,2549,2511.19,2477.19,34.0,warning,1,0,qc_before_storage,1649.64,0.046,0,0,14.749,0.415,2.218,0.021
EDGE-003640,BATCH-2025-0250,LAB-X001,quality_checked_by,2025-07-09T06:09:58+07:00,EVT-003640,BATCH-2025-0250,quality_check,quality_check,LAB-X001,LAB-X001,UNASSIGNED_MACHINE,56,2477.19,2477.19,0.0,success,1,0,qc_before_storage,2210.28,0.106,0,0,14.749,0.415,2.218,0.678
EDGE-003641,BATCH-2025-0250,MCH-MIL-X001,milled_by,2025-07-14T20:05:10+07:00,EVT-003641,BATCH-2025-0250,milling,milling,FAC-JBR-001,FAC-JBR-001,MCH-MIL-X001,501,2477.19,1530.75,946.45,success,1,0,qc_before_storage,7979.19,0.074,0,0,14.749,0.415,3.056,0.291
EDGE-003642,BATCH-2025-0250,VAL-X002,verified_by,2025-07-15T09:30:08+07:00,EVT-003642,BATCH-2025-0250,blockchain_anchor,traceability,VAL-X002,VAL-X002,UNASSIGNED_MACHINE,10,1530.75,1530.75,0.0,success,0,0,qc_before_storage,303.97,0.046,0,0,14.749,0.415,3.056,0.195
EDGE-003643,BATCH-2025-0250,VAL-X002,verified_by,2025-07-15T17:19:38+07:00,EVT-003643,BATCH-2025-0250,blockchain_anchor,traceability,VAL-X002,VAL-X002,UNASSIGNED_MACHINE,1,1530.75,1530.75,0.0,success,0,0,qc_before_storage,459.49,0.081,0,0,14.749,0.415,3.056,0.228
EDGE-003644,WRH-X002,TRK-X007,loaded_to,2025-07-16T06:33:19+07:00,EVT-003644,BATCH-2025-0250,loading,logistics,WRH-X002,WRH-X002,TRK-X007,139,1530.75,1521.18,9.57,success,0,0,qc_before_storage,750.69,0.066,0,0,14.749,0.415,3.056,0.87
EDGE-003645,TRK-X007,DST-PLG-001,delivered_to,2025-07-18T05:21:21+07:00,EVT-003645,BATCH-2025-0250,distribution,distribution,DST-PLG-001,DST-PLG-001,TRK-X007,1177,1521.18,1517.52,3.66,success,1,0,qc_before_storage,2669.02,0.02,0,0,14.749,0.415,3.056,0.707
EDGE-003646,DST-PLG-001,RTL-MKS-001,supplied_to,2025-07-19T22:05:47+07:00,EVT-003646,BATCH-2025-0250,retail_delivery,retail,RTL-MKS-001,RTL-MKS-001,UNASSIGNED_MACHINE,280,1517.52,1512.04,5.48,warning,0,0,qc_before_storage,1267.44,0.091,0,0,14.749,0.415,3.056,0.665
EDGE-003647,FAR-JBR-002,BATCH-2025-0251,produces,2025-02-26T18:19:00+07:00,EVT-003647,BATCH-2025-0251,harvest,harvest,FAR-JBR-002,UNASSIGNED_FACILITY,UNASSIGNED_MACHINE,99,0.0,4340.6,0.0,success,0,0,storage_first,0.0,0.0,0,0,24.08,0.363,0.0,0.363
EDGE-003648,BATCH-2025-0251,FAC-JBR-001,arrives_at,2025-02-27T06:35:00+07:00,EVT-003648,BATCH-2025-0251,weighing,weighing,FAR-JBR-002,FAC-JBR-001,UNASSIGNED_MACHINE,42,4340.6,4344.29,0.0,success,0,0,storage_first,600.0,0.207,0,0,24.08,0.363,0.0,0.363
EDGE-003649,BATCH-2025-0251,MCH-DRY-X002,processed_by,2025-02-27T14:20:52+07:00,EVT-003649,BATCH-2025-0251,drying,drying,FAC-JBR-001,FAC-JBR-001,MCH-DRY-X002,481,4344.29,4125.86,218.43,success,0,0,storage_first,423.88,0.113,0,0,16.886,0.259,1.013,0.363
EDGE-003650,BATCH-2025-0251,MCH-DRY-003,reprocessed_by,2025-03-03T06:03:15+07:00,EVT-003650,BATCH-2025-0251,re_drying,drying,FAC-JBR-001,FAC-JBR-001,MCH-DRY-003,236,4125.86,4010.63,115.23,success,1,0,storage_first,4445.38,0.189,1,1,13.635,0.084,1.425,0.85
EDGE-003651,BATCH-2025-0251,WRH-X001,stored_at,2025-03-03T21:46:03+07:00,EVT-003651,BATCH-2025-0251,storage,storage,WRH-X001,WRH-X001,UNASSIGNED_MACHINE,2772,4010.63,3954.85,55.78,success,0,0,storage_first,706.81,0.072,0,0,14.023,0.648,1.425,0.117
EDGE-003652,BATCH-2025-0251,LAB-JBR-001,quality_checked_by,2025-03-07T17:51:03+07:00,EVT-003652,BATCH-2025-0251,quality_check,quality_check,LAB-JBR-001,LAB-JBR-001,UNASSIGNED_MACHINE,78,3954.85,3954.85,0.0,success,1,0,storage_first,2752.99,0.105,0,0,14.023,0.648,1.425,0.768
EDGE-003653,BATCH-2025-0251,MCH-MIL-001,milled_by,2025-03-11T13:39:30+07:00,EVT-003653,BATCH-2025-0251,milling,milling,FAC-JBR-001,FAC-JBR-001,MCH-MIL-001,325,3954.85,2531.24,1423.62,failed,1,0,storage_first,5430.45,0.223,0,0,14.023,0.648,3.193,0.337
EDGE-003654,BATCH-2025-0251,VAL-003,verified_by,2025-03-12T07:46:23+07:00,EVT-003654,BATCH-2025-0251,blockchain_anchor,traceability,VAL-003,VAL-003,UNASSIGNED_MACHINE,10,2531.24,2531.24,0.0,success,0,1,storage_first,761.89,0.189,0,0,14.023,0.648,3.193,0.06
EDGE-003655,BATCH-2025-0251,MCH-SRT-001,finished_by,2025-03-12T17:26:19+07:00,EVT-003655,BATCH-2025-0251,grading,finishing,FAC-JBR-001,FAC-JBR-001,MCH-SRT-001,137,2531.24,2459.65,71.58,warning,0,0,storage_first,569.94,0.268,0,0,14.023,0.648,3.193,0.591
EDGE-003656,BATCH-2025-0251,FAC-JBR-001,packed_at,2025-03-13T06:14:21+07:00,EVT-003656,BATCH-2025-0251,packing,packing,FAC-JBR-001,FAC-JBR-001,UNASSIGNED_MACHINE,96,2459.65,2454.26,5.39,success,0,0,storage_first,313.02,0.207,0,0,14.023,0.648,3.193,0.218
EDGE-003657,BATCH-2025-0251,VAL-X001,verified_by,2025-03-13T17:29:00+07:00,EVT-003657,BATCH-2025-0251,blockchain_anchor,traceability,VAL-X001,VAL-X001,UNASSIGNED_MACHINE,4,2454.26,2454.26,0.0,warning,0,0,storage_first,578.66,0.115,0,0,14.023,0.648,3.193,0.24
EDGE-003658,WRH-X001,TRK-NTB-001,loaded_to,2025-03-14T12:30:40+07:00,EVT-003658,BATCH-2025-0251,loading,logistics,WRH-X001,WRH-X001,TRK-NTB-001,128,2454.26,2449.52,4.74,success,0,0,storage_first,1137.66,0.063,0,0,14.023,0.648,3.193,0.388
EDGE-003659,TRK-NTB-001,DST-X002,delivered_to,2025-03-15T00:37:26+07:00,EVT-003659,BATCH-2025-0251,distribution,distribution,DST-X002,DST-X002,TRK-NTB-001,994,2449.52,2434.9,14.62,success,0,0,storage_first,598.77,0.036,0,0,14.023,0.648,3.193,0.313
EDGE-003660,DST-X002,RTL-JKT-001,supplied_to,2025-03-16T20:59:59+07:00,EVT-003660,BATCH-2025-0251,retail_delivery,retail,RTL-JKT-001,RTL-JKT-001,UNASSIGNED_MACHINE,293,2434.9,2433.21,1.69,success,1,0,storage_first,1668.56,0.344,0,0,14.023,0.648,3.193,0.336
EDGE-003661,FAR-SSM-020,BATCH-2025-0252,produces,2025-03-22T15:59:00+07:00,EVT-003661,BATCH-2025-0252,harvest,harvest,FAR-SSM-020,UNASSIGNED_FACILITY,UNASSIGNED_MACHINE,238,0.0,3520.1,0.0,success,0,0,qc_before_storage,0.0,0.0,0,0,30.19,0.668,0.0,0.668
EDGE-003662,BATCH-2025-0252,FAC-SSM-001,arrives_at,2025-03-23T06:07:00+07:00,EVT-003662,BATCH-2025-0252,weighing,weighing,FAR-SSM-020,FAC-SSM-001,UNASSIGNED_MACHINE,43,3520.1,3517.44,2.66,success,0,0,qc_before_storage,540.0,0.065,0,0,30.19,0.668,0.0,0.668
EDGE-003663,BATCH-2025-0252,MCH-DRY-004,processed_by,2025-03-23T11:30:21+07:00,EVT-003663,BATCH-2025-0252,drying,drying,FAC-SSM-001,FAC-SSM-001,MCH-DRY-004,742,3517.44,3222.05,295.39,success,0,0,qc_before_storage,280.36,0.128,0,0,19.123,0.519,0.849,1.083
EDGE-003664,BATCH-2025-0252,LAB-X009,quality_checked_by,2025-03-25T16:48:11+07:00,EVT-003664,BATCH-2025-0252,quality_check,quality_check,LAB-X009,LAB-X009,UNASSIGNED_MACHINE,77,3222.05,3222.05,0.0,warning,1,1,qc_before_storage,2455.84,0.121,0,1,19.443,0.519,0.849,1.351
EDGE-003665,BATCH-2025-0252,MCH-DRY-004,reprocessed_by,2025-03-27T18:42:41+07:00,EVT-003665,BATCH-2025-0252,re_drying,drying,FAC-SSM-001,FAC-SSM-001,MCH-DRY-004,390,3222.05,3127.74,94.31,success,1,0,qc_before_storage,2917.5,0.206,0,1,15.639,0.457,0.895,1.672
EDGE-003666,BATCH-2025-0252,LAB-X010,quality_checked_by,2025-03-28T13:07:16+07:00,EVT-003666,BATCH-2025-0252,quality_check,quality_check,LAB-X010,LAB-X010,UNASSIGNED_MACHINE,40,3127.74,3127.74,0.0,warning,0,0,qc_before_storage,714.59,0.077,0,0,15.897,0.457,0.895,0.673
EDGE-003667,BATCH-2025-0252,WRH-SSL-001,stored_at,2025-03-29T00:15:34+07:00,EVT-003667,BATCH-2025-0252,storage,storage,WRH-SSL-001,WRH-SSL-001,UNASSIGNED_MACHINE,3278,3127.74,3074.07,53.68,success,0,0,qc_before_storage,628.29,0.04,1,0,16.054,0.753,0.895,0.475
EDGE-003668,BATCH-2025-0252,LAB-X010,quality_checked_by,2025-04-03T06:35:41+07:00,EVT-003668,BATCH-2025-0252,inspection,quality_check,LAB-X010,LAB-X010,UNASSIGNED_MACHINE,75,3074.07,3074.07,0.0,success,1,0,qc_before_storage,3977.11,0.15,0,0,16.054,0.753,0.895,0.958
EDGE-003669,BATCH-2025-0252,FAC-SSM-001,reprocessed_at,2025-04-03T12:19:17+07:00,EVT-003669,BATCH-2025-0252,reprocessing,reprocessing,FAC-SSM-001,FAC-SSM-001,UNASSIGNED_MACHINE,204,3074.07,2978.68,95.38,failed,0,0,qc_before_storage,268.61,0.065,0,1,14.884,0.753,0.895,0.986
EDGE-003670,BATCH-2025-0252,MCH-MIL-X010,milled_by,2025-04-06T06:08:07+07:00,EVT-003670,BATCH-2025-0252,milling,milling,FAC-SSM-001,FAC-SSM-001,MCH-MIL-X010,205,2978.68,2107.93,870.76,success,1,0,qc_before_storage,3276.82,0.065,0,0,14.884,0.753,2.171,0.447
EDGE-003671,BATCH-2025-0252,FAC-SSM-001,packed_at,2025-04-06T15:15:38+07:00,EVT-003671,BATCH-2025-0252,packing,packing,FAC-SSM-001,FAC-SSM-001,UNASSIGNED_MACHINE,154,2107.93,2088.6,19.32,success,0,1,qc_before_storage,342.53,0.065,0,0,14.884,0.753,2.171,0.2
EDGE-003672,BATCH-2025-0252,VAL-002,verified_by,2025-04-08T18:44:41+07:00,EVT-003672,BATCH-2025-0252,blockchain_anchor,traceability,VAL-002,VAL-002,UNASSIGNED_MACHINE,9,2088.6,2088.6,0.0,success,1,0,qc_before_storage,2935.04,0.103,0,0,14.884,0.753,2.171,0.436
EDGE-003673,WRH-SSL-001,TRK-X006,loaded_to,2025-04-09T15:38:32+07:00,EVT-003673,BATCH-2025-0252,loading,logistics,WRH-SSL-001,WRH-SSL-001,TRK-X006,116,2088.6,2086.77,1.83,success,0,0,qc_before_storage,1244.85,0.036,0,0,14.884,0.753,2.171,0.616
EDGE-003674,TRK-X006,DST-BDG-001,delivered_to,2025-04-12T10:08:04+07:00,EVT-003674,BATCH-2025-0252,distribution,distribution,DST-BDG-001,DST-BDG-001,TRK-X006,664,2086.77,2075.93,10.85,success,1,0,qc_before_storage,3873.53,0.033,0,0,14.884,0.753,2.171,0.512
EDGE-003675,DST-BDG-001,RTL-X004,supplied_to,2025-04-13T04:51:20+07:00,EVT-003675,BATCH-2025-0252,retail_delivery,retail,RTL-X004,RTL-X004,UNASSIGNED_MACHINE,484,2075.93,2065.41,10.52,success,0,0,qc_before_storage,459.26,0.213,0,0,14.884,0.753,2.171,0.54
EDGE-003676,FAR-JBR-002,BATCH-2025-0253,produces,2025-02-12T15:26:00+07:00,EVT-003676,BATCH-2025-0253,harvest,harvest,FAR-JBR-002,UNASSIGNED_FACILITY,UNASSIGNED_MACHINE,171,0.0,5001.5,0.0,success,0,0,direct_milling,0.0,0.0,0,0,27.39,0.496,0.0,0.496
EDGE-003677,BATCH-2025-0253,FAC-JBR-001,arrives_at,2025-02-14T06:17:00+07:00,EVT-003677,BATCH-2025-0253,weighing,weighing,FAR-JBR-002,FAC-JBR-001,UNASSIGNED_MACHINE,48,5001.5,5011.23,0.0,delayed,1,0,direct_milling,2160.0,0.233,0,0,27.39,0.496,0.0,0.496
EDGE-003678,BATCH-2025-0253,FAC-JBR-001,cleaned_at,2025-02-14T11:55:02+07:00,EVT-003678,BATCH-2025-0253,cleaning,cleaning,FAC-JBR-001,FAC-JBR-001,UNASSIGNED_MACHINE,39,5011.23,4961.01,50.22,success,0,0,direct_milling,290.05,0.233,0,0,27.512,0.496,0.0,0.173
EDGE-003679,BATCH-2025-0253,MCH-DRY-X001,processed_by,2025-02-14T17:18:13+07:00,EVT-003679,BATCH-2025-0253,drying,drying,FAC-JBR-001,FAC-JBR-001,MCH-DRY-X001,537,4961.01,4519.21,441.8,warning,0,0,direct_milling,284.18,0.426,0,0,16.99,0.439,0.639,0.697
EDGE-003680,BATCH-2025-0253,MCH-DRY-001,reprocessed_by,2025-02-16T16:34:57+07:00,EVT-003680,BATCH-2025-0253,re_drying,drying,FAC-JBR-001,FAC-JBR-001,MCH-DRY-001,290,4519.21,4426.04,93.17,warning,1,1,direct_milling,2299.72,0.129,0,1,14.514,0.219,0.803,1.053
EDGE-003681,BATCH-2025-0253,VAL-X002,verified_by,2025-02-17T11:12:11+07:00,EVT-003681,BATCH-2025-0253,blockchain_anchor,traceability,VAL-X002,VAL-X002,UNASSIGNED_MACHINE,7,4426.04,4426.04,0.0,success,0,0,direct_milling,827.24,0.145,0,0,14.514,0.219,0.803,0.215
EDGE-003682,BATCH-2025-0253,WRH-JBR-001,stored_at,2025-02-17T16:43:39+07:00,EVT-003682,BATCH-2025-0253,storage,storage,WRH-JBR-001,WRH-JBR-001,UNASSIGNED_MACHINE,2597,4426.04,4384.8,41.24,success,0,0,direct_milling,324.47,0.067,0,0,15.108,0.785,0.803,0.249
EDGE-003683,BATCH-2025-0253,LAB-X002,quality_checked_by,2025-02-20T06:17:44+07:00,EVT-003683,BATCH-2025-0253,quality_check,quality_check,LAB-X002,LAB-X002,UNASSIGNED_MACHINE,55,4384.8,4384.8,0.0,warning,0,0,direct_milling,670.08,0.194,0,0,15.362,0.785,0.803,0.793
EDGE-003684,BATCH-2025-0253,FAC-JBR-001,reprocessed_at,2025-02-21T09:54:02+07:00,EVT-003684,BATCH-2025-0253,reprocessing,reprocessing,FAC-JBR-001,FAC-JBR-001,UNASSIGNED_MACHINE,224,4384.8,4265.92,118.88,success,1,0,direct_milling,1601.3,0.233,0,1,14.649,0.785,0.803,0.914
EDGE-003685,BATCH-2025-0253,LAB-X001,quality_checked_by,2025-02-21T21:33:51+07:00,EVT-003685,BATCH-2025-0253,quality_check,quality_check,LAB-X001,LAB-X001,UNASSIGNED_MACHINE,90,4265.92,4265.92,0.0,warning,0,0,direct_milling,475.81,0.121,0,0,14.86,0.785,0.803,0.849
EDGE-003686,BATCH-2025-0253,MCH-MIL-001,milled_by,2025-02-23T06:37:25+07:00,EVT-003686,BATCH-2025-0253,milling,milling,FAC-JBR-001,FAC-JBR-001,MCH-MIL-001,430,4265.92,2569.96,1695.96,warning,1,0,direct_milling,1807.57,0.22,0,0,14.86,0.785,1.871,0.51
EDGE-003687,BATCH-2025-0253,FAC-JBR-001,packed_at,2025-02-24T06:13:20+07:00,EVT-003687,BATCH-2025-0253,packing,packing,FAC-JBR-001,FAC-JBR-001,UNASSIGNED_MACHINE,168,2569.96,2551.18,18.78,success,0,1,direct_milling,803.92,0.233,0,0,14.86,0.785,1.871,0.258
EDGE-003688,BATCH-2025-0253,VAL-001,verified_by,2025-02-24T12:39:27+07:00,EVT-003688,BATCH-2025-0253,blockchain_anchor,traceability,VAL-001,VAL-001,UNASSIGNED_MACHINE,9,2551.18,2551.18,0.0,success,0,0,direct_milling,218.1,0.076,0,0,14.86,0.785,1.871,0.427
